Name	ScopeWizard_7	
File	C:\Users\edelio25024\Documents\Scope Project_PAPU_6.csv	
Starttime of export	134299048725260000	quinta-feira, 30 de julho de 2026	14:07:52.526
Endtime of export	134299049161591702	quinta-feira, 30 de julho de 2026	14:08:36.159


Name	ActPos	Name	ActVelo	Name	SetVelo

0	-760	0	0.0027413487339866521	0	0
2	-760	2	0.00228445727832221	2	0
4	-760	4	0.0019037143986018418	4	0
6	-760.00010000000009	6	-0.0067469046752138637	6	0
8	-760.00010000000009	8	-0.00562242056267822	8	0
10	-760.00010000000009	10	-0.0046853504688985168	10	0
12	-760	12	0.004428874616633301	12	0
14	-760.00010000000009	14	-0.0046426044935209809	14	0
16	-760.00010000000009	16	-0.0038688370779341509	16	0
18	-760.00010000000009	18	-0.0032240308982784591	18	0
20	-760.00010000000009	20	-0.0026866924152320493	20	0
22	-760	22	0.0060944229946886912	22	0
24	-760	24	0.0050786858289072426	24	0
26	-760	26	0.0042322381907560361	26	0
28	-760.00010000000009	28	-0.0048064681817520348	28	0
30	-760.00010000000009	30	-0.00400539015146003	30	0
32	-760	32	0.0049955082144987071	32	0
34	-760.00010000000009	34	-0.0041704098286331429	34	0
36	-760	36	0.0048579918168544459	36	0
38	-760	38	0.0040483265140453719	38	0
40	-760.00010000000009	40	-0.0049597279123442554	40	0
42	-760.00010000000009	42	-0.004133106593620213	42	0
44	-760	44	0.0048890778460318873	44	0
46	-760.00010000000009	46	-0.0042591018023554923	46	0
48	-760.00010000000009	48	-0.0035492515019629103	48	0
50	-760.00010000000009	50	-0.002957709584969092	50	0
52	-760	52	0.0058685753532411551	52	0
54	-760.00010000000009	54	-0.0034428538796811023	54	0
56	-760	56	0.0054642884409811469	56	0
58	-760.00010000000009	58	-0.003779759639897776	58	0
60	-760.00010000000009	60	-0.0031497996999148136	60	0
62	-760.00010000000009	62	-0.002624833083262345	62	0
64	-760	64	0.0061459724379967773	64	0
66	-760	66	0.005121643698330648	66	0
68	-760.00010000000009	68	-0.0040652969254398588	68	0
70	-760	70	0.00494558590284885	70	0
72	-760	72	0.0041213215857073757	72	0
74	-760	74	0.0034344346547561465	74	0
76	-760	76	0.0028620288789634554	76	0
78	-760	78	0.0023850240658028795	78	0
80	-760	80	0.0019875200548357332	80	0
82	-760	82	0.001656266712363111	82	0
84	-760	84	0.0013802222603025926	84	0
86	-760	86	0.0011501852169188273	86	0
88	-760	88	0.00095848768076568943	88	0
90	-760	90	0.00079873973397140787	90	0
92	-760	92	0.00066561644497617326	92	0
94	-760.00010000000009	94	-0.0077786529699019205	94	0
96	-760.00010000000009	96	-0.0064822108082516006	96	0
98	-760	98	0.0029314910005057314	98	0
100	-760	100	0.0024429091670881095	100	0
102	-760	102	0.0020357576392400914	102	0
104	-760.00010000000009	104	-0.0066368686413486554	104	0
106	-760	106	0.0028026094729248522	106	0
108	-760	108	0.0023355078941040435	108	0
110	-760	110	0.0019462565784200364	110	0
112	-760	112	0.001621880482016697	112	0
114	-760	114	0.0013515670683472475	114	0
116	-760	116	0.001126305890289373	116	0
118	-760.00010000000009	118	-0.0073947450988075874	118	0
120	-760	120	0.0021710457583757423	120	0
122	-760.00010000000009	122	-0.0065241285420689467	122	0
124	-760	124	0.0028965595556579432	124	0
126	-760	126	0.0024137996297149528	126	0
128	-760	128	0.0020114996914291274	128	0
130	-760	130	0.0016762497428576063	130	0
132	-760	132	0.0013968747857146719	132	0
134	-760	134	0.0011640623214288933	134	0
136	-760	136	0.00097005193452407779	136	0
138	-760	138	0.00080837661210339821	138	0
140	-760	140	0.00067364717675283186	140	0
142	-760	142	0.00056137264729402662	142	0
144	-760	144	0.00046781053941168885	144	0
146	-760.00010000000009	146	-0.007943491224538992	146	0
148	-760	148	0.0017137573202662387	148	0
150	-760	150	0.0014281311002218655	150	0
152	-760	152	0.001190109250184888	152	0
154	-760.00010000000009	154	-0.0073415756322279917	154	0
156	-760.00010000000009	156	-0.0061179796935233264	156	0
158	-760.00010000000009	158	-0.0050983164112694389	158	0
160	-760	160	0.0040847363313241992	160	0
162	-760	162	0.0034039469427701663	162	0
164	-760	164	0.0028366224523084719	164	0
166	-760.00010000000009	166	-0.0059694812971250056	166	0
168	-760.00010000000009	168	-0.0049745677476041713	168	0
170	-760	170	0.0041878602177119221	170	0
172	-760.00010000000009	172	-0.0048434498259554634	172	0
174	-760.00010000000009	174	-0.00403620818829622	174	0
176	-760.00010000000009	176	-0.0033635068235801837	176	0
178	-760	178	0.0055304109877319122	178	0
180	-760	180	0.004608675823109927	180	0
182	-760	182	0.0038405631859249395	182	0
184	-760	184	0.0032004693216041162	184	0
186	-760.00010000000009	186	-0.0056662755727119683	186	0
188	-760.00010000000009	188	-0.0047218963105933069	188	0
190	-760.00010000000009	190	-0.0039349135921610892	190	0
192	-760.00010000000009	192	-0.0032790946601342413	192	0
194	-760	194	0.0056007544572701969	194	0
196	-760.00010000000009	196	-0.0036660379596569013	196	0
198	-760	198	0.0052783017076679806	198	0
200	-760.00010000000009	200	-0.0039347485843254145	200	0
202	-760	202	0.0050543761871108869	202	0
204	-760.00010000000009	204	-0.00412135318478966	204	0
206	-760	206	0.0048988723533906816	206	0
208	-760	208	0.0040823936278255686	208	0
210	-760.00010000000009	210	-0.004931338650860758	210	0
212	-760.00010000000009	212	-0.0041094488757172989	212	0
214	-760	214	0.0049087926109509829	214	0
216	-760	216	0.0040906605091258191	216	0
218	-760	218	0.0034088837576048492	218	0
220	-760	220	0.0028407364646707077	220	0
222	-760	222	0.00236728038722559	222	0
224	-760.00010000000009	224	-0.0063605996846940738	224	0
226	-760	226	0.0030328336034703366	226	0
228	-760.00010000000009	228	-0.0058059720044901179	228	0
230	-760	230	0.0034950233369736338	230	0
232	-760.00010000000009	232	-0.00542081389323737	232	0
234	-760	234	0.0038159884296842563	234	0
236	-760	236	0.0031799903580702138	236	0
238	-760	238	0.0026499919650585118	238	0
240	-760.00010000000009	240	-0.0061250067031666383	240	0
242	-760	242	0.0032291610880765334	242	0
244	-760	244	0.0026909675733971113	244	0
246	-760	246	0.0022424729778309262	246	0
248	-760	248	0.0018687274815257719	248	0
250	-760	250	0.0015572729012714767	250	0
252	-760	252	0.0012977274177262306	252	0
254	-760	254	0.0010814395147718588	254	0
256	-760	256	0.00090119959564321573	256	0
258	-760	258	0.00075099966303601316	258	0
260	-760	260	0.000625833052530011	260	0
262	-760	262	0.00052152754377500911	262	0
264	-760	264	0.00043460628647917429	264	0
266	-760.00010000000009	266	-0.0079711614353160862	266	0
268	-760.00010000000009	268	-0.0066426345294300724	268	0
270	-760	270	0.0027978045661903378	270	0
272	-760.00010000000009	272	-0.0060018295355567831	272	0
274	-760	274	0.0033318087277514124	274	0
276	-760.00010000000009	276	-0.0055568260675892215	276	0
278	-760.00010000000009	278	-0.0046306883896576846	278	0
280	-760.00010000000009	280	-0.0038589069913814041	280	0
